experiment_id,feature,k1,k2,dropout1,dropout2,batch_size,lr,test_acc,precision,recall,f1_score,final_train_loss,min_train_loss,training_time_sec,num_params,confusion_matrix_path,classification_report_path,learning_curve_path
1033,MFCC+GFCC,32,128,0.3,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6301742875447838,0.6219961066399852,13.755313158035278,37570,Results/Tuning\cm_exp_1033.csv,Results/Tuning\report_exp_1033.csv,Results/Tuning\learning_curve_exp_1033.csv
1034,MFCC+GFCC,32,128,0.3,0.3,64,0.001,72.16494845360825,0.6811900048556381,0.6116198803497469,0.6160237511081789,0.5842316028892353,0.5794038173332009,13.846276998519897,37570,Results/Tuning\cm_exp_1034.csv,Results/Tuning\report_exp_1034.csv,Results/Tuning\learning_curve_exp_1034.csv
1035,MFCC+GFCC,32,128,0.3,0.3,64,0.0001,68.10567010309279,0.5234794407409593,0.5007631538579537,0.4127965769397456,0.6143466150888832,0.6098523761636467,13.617591857910156,37570,Results/Tuning\cm_exp_1035.csv,Results/Tuning\report_exp_1035.csv,Results/Tuning\learning_curve_exp_1035.csv
1036,MFCC+GFCC,32,128,0.3,0.4,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6246607485340863,0.6242326462494971,24.868062734603882,37570,Results/Tuning\cm_exp_1036.csv,Results/Tuning\report_exp_1036.csv,Results/Tuning\learning_curve_exp_1036.csv
1037,MFCC+GFCC,32,128,0.3,0.4,16,0.001,72.29381443298969,0.6776956076322193,0.6702868538119343,0.6734850441902883,0.5275320735606075,0.5269063871888934,23.51193904876709,37570,Results/Tuning\cm_exp_1037.csv,Results/Tuning\report_exp_1037.csv,Results/Tuning\learning_curve_exp_1037.csv
1038,MFCC+GFCC,32,128,0.3,0.4,16,0.0001,68.10567010309279,0.5340880691757884,0.5013077159073478,0.4146720558935463,0.6049289209894372,0.6049289209894372,23.51722812652588,37570,Results/Tuning\cm_exp_1038.csv,Results/Tuning\report_exp_1038.csv,Results/Tuning\learning_curve_exp_1038.csv
1039,MFCC+GFCC,32,128,0.3,0.4,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6186323729721276,0.6186323729721276,16.7230224609375,37570,Results/Tuning\cm_exp_1039.csv,Results/Tuning\report_exp_1039.csv,Results/Tuning\learning_curve_exp_1039.csv
1040,MFCC+GFCC,32,128,0.3,0.4,32,0.001,72.80927835051546,0.6898174674633707,0.6245052922227335,0.631695559949344,0.5438022520091083,0.5405679024554587,16.634302616119385,37570,Results/Tuning\cm_exp_1040.csv,Results/Tuning\report_exp_1040.csv,Results/Tuning\learning_curve_exp_1040.csv
1041,MFCC+GFCC,32,128,0.3,0.4,32,0.0001,68.10567010309279,0.48428109107720757,0.4996740297591655,0.40899841910308143,0.6046238841237248,0.6046238841237248,17.04416275024414,37570,Results/Tuning\cm_exp_1041.csv,Results/Tuning\report_exp_1041.csv,Results/Tuning\learning_curve_exp_1041.csv
1042,MFCC+GFCC,32,128,0.3,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6220959947314314,0.6219200610473592,13.601683855056763,37570,Results/Tuning\cm_exp_1042.csv,Results/Tuning\report_exp_1042.csv,Results/Tuning\learning_curve_exp_1042.csv
1043,MFCC+GFCC,32,128,0.3,0.4,64,0.001,68.4278350515464,0.6420116181359834,0.6490642736616046,0.6446986049206216,0.5725704328988188,0.5684536275684192,13.42918586730957,37570,Results/Tuning\cm_exp_1043.csv,Results/Tuning\report_exp_1043.csv,Results/Tuning\learning_curve_exp_1043.csv
1044,MFCC+GFCC,32,128,0.3,0.4,64,0.0001,68.10567010309279,0.5234794407409593,0.5007631538579537,0.4127965769397456,0.6069845643735701,0.6069845643735701,13.707673788070679,37570,Results/Tuning\cm_exp_1044.csv,Results/Tuning\report_exp_1044.csv,Results/Tuning\learning_curve_exp_1044.csv
1045,MFCC+GFCC,32,256,0.2,0.3,16,0.01,72.80927835051546,0.7125772038180798,0.6016336861481822,0.6001123444578769,0.5275209538820314,0.5262906895420416,24.097559213638306,74818,Results/Tuning\cm_exp_1045.csv,Results/Tuning\report_exp_1045.csv,Results/Tuning\learning_curve_exp_1045.csv
1046,MFCC+GFCC,32,256,0.2,0.3,16,0.001,74.80670103092784,0.7147983738721216,0.6619995398067188,0.67368009537417,0.49914139767649374,0.49914139767649374,24.934977769851685,74818,Results/Tuning\cm_exp_1046.csv,Results/Tuning\report_exp_1046.csv,Results/Tuning\learning_curve_exp_1046.csv
1047,MFCC+GFCC,32,256,0.2,0.3,16,0.0001,68.10567010309279,0.6036798175329591,0.5606649792913023,0.5537284275061387,0.5980539607000221,0.5980539607000221,24.950005531311035,74818,Results/Tuning\cm_exp_1047.csv,Results/Tuning\report_exp_1047.csv,Results/Tuning\learning_curve_exp_1047.csv
1048,MFCC+GFCC,32,256,0.2,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.627092518516489,0.6234840136927527,17.35037612915039,74818,Results/Tuning\cm_exp_1048.csv,Results/Tuning\report_exp_1048.csv,Results/Tuning\learning_curve_exp_1048.csv
1049,MFCC+GFCC,32,256,0.2,0.3,32,0.001,74.61340206185567,0.7055186509964231,0.6850897376898297,0.6925341914722446,0.5333444825700812,0.5333444825700812,17.36945366859436,74818,Results/Tuning\cm_exp_1049.csv,Results/Tuning\report_exp_1049.csv,Results/Tuning\learning_curve_exp_1049.csv
1050,MFCC+GFCC,32,256,0.2,0.3,32,0.0001,67.97680412371135,0.5797305077900092,0.5177903052615432,0.46669358513160436,0.6043456172620928,0.6043456172620928,17.438817024230957,74818,Results/Tuning\cm_exp_1050.csv,Results/Tuning\report_exp_1050.csv,Results/Tuning\learning_curve_exp_1050.csv
1051,MFCC+GFCC,32,256,0.2,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6262947256847095,0.6219546096299284,15.178893804550171,74818,Results/Tuning\cm_exp_1051.csv,Results/Tuning\report_exp_1051.csv,Results/Tuning\learning_curve_exp_1051.csv
1052,MFCC+GFCC,32,256,0.2,0.3,64,0.001,72.55154639175258,0.682490846494344,0.6280641202638442,0.6358902172260883,0.5428031074103489,0.5428031074103489,15.367607116699219,74818,Results/Tuning\cm_exp_1052.csv,Results/Tuning\report_exp_1052.csv,Results/Tuning\learning_curve_exp_1052.csv
1053,MFCC+GFCC,32,256,0.2,0.3,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6082989913161083,0.6080109041224244,15.27780556678772,74818,Results/Tuning\cm_exp_1053.csv,Results/Tuning\report_exp_1053.csv,Results/Tuning\learning_curve_exp_1053.csv
1054,MFCC+GFCC,32,256,0.2,0.4,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6246171246376141,0.6240899178393811,24.080530166625977,74818,Results/Tuning\cm_exp_1054.csv,Results/Tuning\report_exp_1054.csv,Results/Tuning\learning_curve_exp_1054.csv
1055,MFCC+GFCC,32,256,0.2,0.4,16,0.001,74.22680412371135,0.7005803648714377,0.6866160454057371,0.6921899140630733,0.49992475547603155,0.49992475547603155,24.43696403503418,74818,Results/Tuning\cm_exp_1055.csv,Results/Tuning\report_exp_1055.csv,Results/Tuning\learning_curve_exp_1055.csv
1056,MFCC+GFCC,32,256,0.2,0.4,16,0.0001,68.1701030927835,0.5810846560846561,0.5094032827120724,0.43968007109531215,0.6001309890572618,0.6001309890572618,24.290740489959717,74818,Results/Tuning\cm_exp_1056.csv,Results/Tuning\report_exp_1056.csv,Results/Tuning\learning_curve_exp_1056.csv
1057,MFCC+GFCC,32,256,0.2,0.4,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6274315038242856,0.623313960996834,17.647875547409058,74818,Results/Tuning\cm_exp_1057.csv,Results/Tuning\report_exp_1057.csv,Results/Tuning\learning_curve_exp_1057.csv
1058,MFCC+GFCC,32,256,0.2,0.4,32,0.001,71.64948453608247,0.7320441988950277,0.5670041417395306,0.5431531849758625,0.5276551847522323,0.5276551847522323,18.14834713935852,74818,Results/Tuning\cm_exp_1058.csv,Results/Tuning\report_exp_1058.csv,Results/Tuning\learning_curve_exp_1058.csv
1059,MFCC+GFCC,32,256,0.2,0.4,32,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6083726451203629,0.6059655363495285,17.704222202301025,74818,Results/Tuning\cm_exp_1059.csv,Results/Tuning\report_exp_1059.csv,Results/Tuning\learning_curve_exp_1059.csv
1060,MFCC+GFCC,32,256,0.2,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6222570993567026,0.6219756276376786,15.349474430084229,74818,Results/Tuning\cm_exp_1060.csv,Results/Tuning\report_exp_1060.csv,Results/Tuning\learning_curve_exp_1060.csv
1061,MFCC+GFCC,32,256,0.2,0.4,64,0.001,71.3917525773196,0.6625701527999672,0.6217518024236847,0.628557629282092,0.5462539635037863,0.5462539635037863,15.383265495300293,74818,Results/Tuning\cm_exp_1061.csv,Results/Tuning\report_exp_1061.csv,Results/Tuning\learning_curve_exp_1061.csv
1062,MFCC+GFCC,32,256,0.2,0.4,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6057304483588024,0.6057304483588024,15.163848161697388,74818,Results/Tuning\cm_exp_1062.csv,Results/Tuning\report_exp_1062.csv,Results/Tuning\learning_curve_exp_1062.csv
1063,MFCC+GFCC,32,256,0.3,0.3,16,0.01,72.22938144329896,0.7321962158374211,0.5794178554993097,0.5640787524625622,0.5433313559064374,0.5433313559064374,23.677985906600952,74818,Results/Tuning\cm_exp_1063.csv,Results/Tuning\report_exp_1063.csv,Results/Tuning\learning_curve_exp_1063.csv
1064,MFCC+GFCC,32,256,0.3,0.3,16,0.001,75.25773195876289,0.718616789908656,0.6734698573400828,0.6852026748645137,0.5078197404298033,0.5078197404298033,24.186002731323242,74818,Results/Tuning\cm_exp_1064.csv,Results/Tuning\report_exp_1064.csv,Results/Tuning\learning_curve_exp_1064.csv
1065,MFCC+GFCC,32,256,0.3,0.3,16,0.0001,67.8479381443299,0.5541768045417681,0.5070447921460347,0.4381865810070375,0.6022964280633746,0.6022964280633746,23.969374656677246,74818,Results/Tuning\cm_exp_1065.csv,Results/Tuning\report_exp_1065.csv,Results/Tuning\learning_curve_exp_1065.csv
1066,MFCC+GFCC,32,256,0.3,0.3,32,0.01,71.7139175257732,0.6736456332482823,0.6742100015339776,0.6739244567664954,0.5403019864816924,0.5370374035190891,17.622729539871216,74818,Results/Tuning\cm_exp_1066.csv,Results/Tuning\report_exp_1066.csv,Results/Tuning\learning_curve_exp_1066.csv
1067,MFCC+GFCC,32,256,0.3,0.3,32,0.001,73.32474226804123,0.6939936102236421,0.6397146801656696,0.6491034916640452,0.5188387630759059,0.5188387630759059,17.662488222122192,74818,Results/Tuning\cm_exp_1067.csv,Results/Tuning\report_exp_1067.csv,Results/Tuning\learning_curve_exp_1067.csv
1068,MFCC+GFCC,32,256,0.3,0.3,32,0.0001,67.33247422680412,0.5662581713290891,0.5223308789691671,0.48595674626894925,0.6091238034738077,0.6036397716483555,17.301928520202637,74818,Results/Tuning\cm_exp_1068.csv,Results/Tuning\report_exp_1068.csv,Results/Tuning\learning_curve_exp_1068.csv
1069,MFCC+GFCC,32,256,0.3,0.3,64,0.01,69.00773195876289,0.621440618181988,0.5498427672955974,0.529327797585834,0.5837510042293097,0.5837510042293097,15.31041693687439,74818,Results/Tuning\cm_exp_1069.csv,Results/Tuning\report_exp_1069.csv,Results/Tuning\learning_curve_exp_1069.csv
1070,MFCC+GFCC,32,256,0.3,0.3,64,0.001,68.81443298969072,0.6850267379679145,0.5119420156465715,0.43574658594113846,0.5639706664187933,0.5639706664187933,15.478116273880005,74818,Results/Tuning\cm_exp_1070.csv,Results/Tuning\report_exp_1070.csv,Results/Tuning\learning_curve_exp_1070.csv
1071,MFCC+GFCC,32,256,0.3,0.3,64,0.0001,68.10567010309279,0.44130575307045894,0.49912946770977146,0.40707536357384816,0.6135988812292775,0.6063797313679931,15.222591638565063,74818,Results/Tuning\cm_exp_1071.csv,Results/Tuning\report_exp_1071.csv,Results/Tuning\learning_curve_exp_1071.csv
1072,MFCC+GFCC,32,256,0.3,0.4,16,0.01,71.06958762886599,0.6718253723677452,0.5801848443012732,0.5722273889436255,0.54880746573129,0.54880746573129,24.823370933532715,74818,Results/Tuning\cm_exp_1072.csv,Results/Tuning\report_exp_1072.csv,Results/Tuning\learning_curve_exp_1072.csv
1073,MFCC+GFCC,32,256,0.3,0.4,16,0.001,73.4536082474227,0.692574427540533,0.6891240987881577,0.690748135079085,0.5035640162019549,0.5035640162019549,24.934710025787354,74818,Results/Tuning\cm_exp_1073.csv,Results/Tuning\report_exp_1073.csv,Results/Tuning\learning_curve_exp_1073.csv
1074,MFCC+GFCC,32,256,0.3,0.4,16,0.0001,68.29896907216495,0.5964673913043479,0.5217824819757632,0.47277367182580454,0.597874092135003,0.597874092135003,23.69583749771118,74818,Results/Tuning\cm_exp_1074.csv,Results/Tuning\report_exp_1074.csv,Results/Tuning\learning_curve_exp_1074.csv
1075,MFCC+GFCC,32,256,0.3,0.4,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6234492773945267,0.6234492773945267,17.50123381614685,74818,Results/Tuning\cm_exp_1075.csv,Results/Tuning\report_exp_1075.csv,Results/Tuning\learning_curve_exp_1075.csv
1076,MFCC+GFCC,32,256,0.3,0.4,32,0.001,72.0360824742268,0.6893925711877671,0.5965178708390857,0.594775142461112,0.5407104455135964,0.5407104455135964,17.27163529396057,74818,Results/Tuning\cm_exp_1076.csv,Results/Tuning\report_exp_1076.csv,Results/Tuning\learning_curve_exp_1076.csv
1077,MFCC+GFCC,32,256,0.3,0.4,32,0.0001,67.78350515463917,0.520434945631796,0.5016720355882804,0.42248154322457726,0.6053908842640954,0.6049601786845439,17.451279878616333,74818,Results/Tuning\cm_exp_1077.csv,Results/Tuning\report_exp_1077.csv,Results/Tuning\learning_curve_exp_1077.csv
1078,MFCC+GFCC,32,256,0.3,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6219204612957534,0.6219204612957534,15.32359790802002,74818,Results/Tuning\cm_exp_1078.csv,Results/Tuning\report_exp_1078.csv,Results/Tuning\learning_curve_exp_1078.csv
1079,MFCC+GFCC,32,256,0.3,0.4,64,0.001,70.2963917525773,0.6912988898042446,0.5467518024236846,0.510612698575557,0.5877646518650875,0.5877646518650875,15.439348936080933,74818,Results/Tuning\cm_exp_1079.csv,Results/Tuning\report_exp_1079.csv,Results/Tuning\learning_curve_exp_1079.csv
1080,MFCC+GFCC,32,256,0.3,0.4,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6086956900294109,0.6086956900294109,15.32800841331482,74818,Results/Tuning\cm_exp_1080.csv,Results/Tuning\report_exp_1080.csv,Results/Tuning\learning_curve_exp_1080.csv
1081,MFCC+GFCC,64,64,0.2,0.3,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6240897568745342,0.6239967621600402,24.351000785827637,37698,Results/Tuning\cm_exp_1081.csv,Results/Tuning\report_exp_1081.csv,Results/Tuning\learning_curve_exp_1081.csv
1082,MFCC+GFCC,64,64,0.2,0.3,16,0.001,72.6159793814433,0.7269349020747089,0.5898719128700721,0.5812422427284011,0.5165866138489266,0.5165866138489266,24.85420870780945,37698,Results/Tuning\cm_exp_1082.csv,Results/Tuning\report_exp_1082.csv,Results/Tuning\learning_curve_exp_1082.csv
1083,MFCC+GFCC,64,64,0.2,0.3,16,0.0001,68.49226804123711,0.6089937450658893,0.5172073937720509,0.45739658635040636,0.59994744374177,0.5980111245055831,25.113922119140625,37698,Results/Tuning\cm_exp_1083.csv,Results/Tuning\report_exp_1083.csv,Results/Tuning\learning_curve_exp_1083.csv
1084,MFCC+GFCC,64,64,0.2,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6233282616009583,0.6233282616009583,16.911105155944824,37698,Results/Tuning\cm_exp_1084.csv,Results/Tuning\report_exp_1084.csv,Results/Tuning\learning_curve_exp_1084.csv
1085,MFCC+GFCC,64,64,0.2,0.3,32,0.001,72.55154639175258,0.68555900621118,0.6209848136217211,0.627538465698602,0.5420664228297568,0.5414039558655507,16.96458101272583,37698,Results/Tuning\cm_exp_1085.csv,Results/Tuning\report_exp_1085.csv,Results/Tuning\learning_curve_exp_1085.csv
1086,MFCC+GFCC,64,64,0.2,0.3,32,0.0001,68.04123711340206,0.5082251082251082,0.5002914557447461,0.4125518925518925,0.5998468524700886,0.5998468524700886,16.758397817611694,37698,Results/Tuning\cm_exp_1086.csv,Results/Tuning\report_exp_1086.csv,Results/Tuning\learning_curve_exp_1086.csv
1087,MFCC+GFCC,64,64,0.2,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.625991742457113,0.6218331680502943,13.754559993743896,37698,Results/Tuning\cm_exp_1087.csv,Results/Tuning\report_exp_1087.csv,Results/Tuning\learning_curve_exp_1087.csv
1088,MFCC+GFCC,64,64,0.2,0.3,64,0.001,69.9742268041237,0.6550649578651686,0.5541954287467403,0.5303932263259051,0.5782095328454049,0.5782095328454049,13.493927955627441,37698,Results/Tuning\cm_exp_1088.csv,Results/Tuning\report_exp_1088.csv,Results/Tuning\learning_curve_exp_1088.csv
1089,MFCC+GFCC,64,64,0.2,0.3,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6120239153344144,0.609285072613788,13.893400192260742,37698,Results/Tuning\cm_exp_1089.csv,Results/Tuning\report_exp_1089.csv,Results/Tuning\learning_curve_exp_1089.csv
1090,MFCC+GFCC,64,64,0.2,0.4,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6245374461499656,0.6234091542923677,24.208304405212402,37698,Results/Tuning\cm_exp_1090.csv,Results/Tuning\report_exp_1090.csv,Results/Tuning\learning_curve_exp_1090.csv
1091,MFCC+GFCC,64,64,0.2,0.4,16,0.001,73.38917525773195,0.6901415977096963,0.660335174106458,0.669043002785616,0.5171890387205573,0.5171890387205573,24.31595277786255,37698,Results/Tuning\cm_exp_1091.csv,Results/Tuning\report_exp_1091.csv,Results/Tuning\learning_curve_exp_1091.csv
1092,MFCC+GFCC,64,64,0.2,0.4,16,0.0001,68.04123711340206,0.5832880434782608,0.5188065654241448,0.46848727891381925,0.5982568156589984,0.5975847978417467,24.204931497573853,37698,Results/Tuning\cm_exp_1092.csv,Results/Tuning\report_exp_1092.csv,Results/Tuning\learning_curve_exp_1092.csv
1093,MFCC+GFCC,64,64,0.2,0.4,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6240061455481761,0.6232900416528856,16.398540019989014,37698,Results/Tuning\cm_exp_1093.csv,Results/Tuning\report_exp_1093.csv,Results/Tuning\learning_curve_exp_1093.csv
1094,MFCC+GFCC,64,64,0.2,0.4,32,0.001,71.52061855670104,0.6652392838698571,0.617794140205553,0.6241200038575173,0.5414722544115943,0.5414722544115943,17.241515636444092,37698,Results/Tuning\cm_exp_1094.csv,Results/Tuning\report_exp_1094.csv,Results/Tuning\learning_curve_exp_1094.csv
1095,MFCC+GFCC,64,64,0.2,0.4,32,0.0001,67.91237113402062,0.4977213541666667,0.49989262156772507,0.41392572461570193,0.6095998804311494,0.6070337397021216,16.975459098815918,37698,Results/Tuning\cm_exp_1095.csv,Results/Tuning\report_exp_1095.csv,Results/Tuning\learning_curve_exp_1095.csv
1096,MFCC+GFCC,64,64,0.2,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6263878947945052,0.6219214938020193,14.042421579360962,37698,Results/Tuning\cm_exp_1096.csv,Results/Tuning\report_exp_1096.csv,Results/Tuning\learning_curve_exp_1096.csv
1097,MFCC+GFCC,64,64,0.2,0.4,64,0.001,70.68298969072166,0.6606437454279444,0.577899217671422,0.5702215170420899,0.5634621926533279,0.5634621926533279,13.787907123565674,37698,Results/Tuning\cm_exp_1097.csv,Results/Tuning\report_exp_1097.csv,Results/Tuning\learning_curve_exp_1097.csv
1098,MFCC+GFCC,64,64,0.2,0.4,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6065105843928552,0.6065105843928552,13.913536548614502,37698,Results/Tuning\cm_exp_1098.csv,Results/Tuning\report_exp_1098.csv,Results/Tuning\learning_curve_exp_1098.csv
1099,MFCC+GFCC,64,64,0.3,0.3,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6245896797677689,0.6239805429123928,23.913161039352417,37698,Results/Tuning\cm_exp_1099.csv,Results/Tuning\report_exp_1099.csv,Results/Tuning\learning_curve_exp_1099.csv
1100,MFCC+GFCC,64,64,0.3,0.3,16,0.001,71.90721649484536,0.6792282821858271,0.6037429053535819,0.605779269202088,0.5441645397564906,0.5441645397564906,23.79524278640747,37698,Results/Tuning\cm_exp_1100.csv,Results/Tuning\report_exp_1100.csv,Results/Tuning\learning_curve_exp_1100.csv
1101,MFCC+GFCC,64,64,0.3,0.3,16,0.0001,67.91237113402062,0.5789244908097367,0.519496855345912,0.4720367233182141,0.6013244993802978,0.6013244993802978,24.10146713256836,37698,Results/Tuning\cm_exp_1101.csv,Results/Tuning\report_exp_1101.csv,Results/Tuning\learning_curve_exp_1101.csv
1102,MFCC+GFCC,64,64,0.3,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6260043746716267,0.6233580822880204,17.05710744857788,37698,Results/Tuning\cm_exp_1102.csv,Results/Tuning\report_exp_1102.csv,Results/Tuning\learning_curve_exp_1102.csv
1103,MFCC+GFCC,64,64,0.3,0.3,32,0.001,69.90979381443299,0.7314837067929596,0.5313966866083755,0.47575721410307875,0.5403095701256314,0.5403095701256314,17.078484535217285,37698,Results/Tuning\cm_exp_1103.csv,Results/Tuning\report_exp_1103.csv,Results/Tuning\learning_curve_exp_1103.csv
1104,MFCC+GFCC,64,64,0.3,0.3,32,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.602055021556648,0.600531179518313,16.587218523025513,37698,Results/Tuning\cm_exp_1104.csv,Results/Tuning\report_exp_1104.csv,Results/Tuning\learning_curve_exp_1104.csv
1105,MFCC+GFCC,64,64,0.3,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6221699967820157,0.6219767114167573,13.88424825668335,37698,Results/Tuning\cm_exp_1105.csv,Results/Tuning\report_exp_1105.csv,Results/Tuning\learning_curve_exp_1105.csv
1106,MFCC+GFCC,64,64,0.3,0.3,64,0.001,69.71649484536083,0.6386585929468134,0.6127550237766529,0.6181478200964472,0.5780731929886725,0.5744484352168217,14.004199504852295,37698,Results/Tuning\cm_exp_1106.csv,Results/Tuning\report_exp_1106.csv,Results/Tuning\learning_curve_exp_1106.csv
1107,MFCC+GFCC,64,64,0.3,0.3,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6070347745572368,0.6070347745572368,13.866873741149902,37698,Results/Tuning\cm_exp_1107.csv,Results/Tuning\report_exp_1107.csv,Results/Tuning\learning_curve_exp_1107.csv
1108,MFCC+GFCC,64,64,0.3,0.4,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6254136243325262,0.6242241932124626,25.14123821258545,37698,Results/Tuning\cm_exp_1108.csv,Results/Tuning\report_exp_1108.csv,Results/Tuning\learning_curve_exp_1108.csv
1109,MFCC+GFCC,64,64,0.3,0.4,16,0.001,75.06443298969072,0.7220703755802129,0.6595298358643964,0.6717153580897943,0.5099781086532081,0.5099781086532081,25.186208963394165,37698,Results/Tuning\cm_exp_1109.csv,Results/Tuning\report_exp_1109.csv,Results/Tuning\learning_curve_exp_1109.csv
1110,MFCC+GFCC,64,64,0.3,0.4,16,0.0001,68.04123711340206,0.5718863675731855,0.5095490105844455,0.4423849771243629,0.6005714702089304,0.6005714702089304,24.579540967941284,37698,Results/Tuning\cm_exp_1110.csv,Results/Tuning\report_exp_1110.csv,Results/Tuning\learning_curve_exp_1110.csv
1111,MFCC+GFCC,64,64,0.3,0.4,32,0.01,72.0360824742268,0.6993875584916047,0.5888940021475686,0.5824232505083569,0.5485605397739926,0.5478268688997707,16.86985683441162,37698,Results/Tuning\cm_exp_1111.csv,Results/Tuning\report_exp_1111.csv,Results/Tuning\learning_curve_exp_1111.csv
1112,MFCC+GFCC,64,64,0.3,0.4,32,0.001,71.64948453608247,0.6701712135916513,0.6089354195428747,0.613208722741433,0.5435964916203473,0.5435964916203473,16.31358551979065,37698,Results/Tuning\cm_exp_1112.csv,Results/Tuning\report_exp_1112.csv,Results/Tuning\learning_curve_exp_1112.csv
1113,MFCC+GFCC,64,64,0.3,0.4,32,0.0001,67.91237113402062,0.5167101827676239,0.5009817456665132,0.4176070601851852,0.6084301864778673,0.6054151531812307,16.27547788619995,37698,Results/Tuning\cm_exp_1113.csv,Results/Tuning\report_exp_1113.csv,Results/Tuning\learning_curve_exp_1113.csv
1114,MFCC+GFCC,64,64,0.3,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6220663609684155,0.6216673658740136,13.876915693283081,37698,Results/Tuning\cm_exp_1114.csv,Results/Tuning\report_exp_1114.csv,Results/Tuning\learning_curve_exp_1114.csv
1115,MFCC+GFCC,64,64,0.3,0.4,64,0.001,68.87886597938144,0.6325913844382616,0.5238495167970547,0.47012182837996885,0.5793415032407289,0.5793415032407289,13.887919187545776,37698,Results/Tuning\cm_exp_1115.csv,Results/Tuning\report_exp_1115.csv,Results/Tuning\learning_curve_exp_1115.csv
1116,MFCC+GFCC,64,64,0.3,0.4,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6071783281782622,0.6071783281782622,13.646909475326538,37698,Results/Tuning\cm_exp_1116.csv,Results/Tuning\report_exp_1116.csv,Results/Tuning\learning_curve_exp_1116.csv
1117,MFCC+GFCC,64,128,0.2,0.3,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.624427759388921,0.6239872058717216,24.408217191696167,74754,Results/Tuning\cm_exp_1117.csv,Results/Tuning\report_exp_1117.csv,Results/Tuning\learning_curve_exp_1117.csv
1118,MFCC+GFCC,64,128,0.2,0.3,16,0.001,74.61340206185567,0.7055909776498012,0.6840006135910416,0.6917281710022182,0.5115840200809282,0.5093422737628787,23.767571687698364,74754,Results/Tuning\cm_exp_1118.csv,Results/Tuning\report_exp_1118.csv,Results/Tuning\learning_curve_exp_1118.csv
1119,MFCC+GFCC,64,128,0.2,0.3,16,0.0001,68.75,0.6342770773427707,0.5174605000766989,0.45394888133950534,0.5896993599286894,0.5896993599286894,24.7192120552063,74754,Results/Tuning\cm_exp_1119.csv,Results/Tuning\report_exp_1119.csv,Results/Tuning\learning_curve_exp_1119.csv
1120,MFCC+GFCC,64,128,0.2,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6237700720091124,0.6234201149360553,17.260078191757202,74754,Results/Tuning\cm_exp_1120.csv,Results/Tuning\report_exp_1120.csv,Results/Tuning\learning_curve_exp_1120.csv
1121,MFCC+GFCC,64,128,0.2,0.3,32,0.001,73.58247422680412,0.7077590607452782,0.6279874213836478,0.6355780971165587,0.523858819781123,0.5135771599975792,17.46645760536194,74754,Results/Tuning\cm_exp_1121.csv,Results/Tuning\report_exp_1121.csv,Results/Tuning\learning_curve_exp_1121.csv
